Vernier Format 2
Bandlücke-Ge_Fehler.cmbl 07.09.2016 14:19:12 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

80,5	3,458966872	0,00488401	0,046398	199,431656373	6,21265461327
81	3,197620333	0,00488401	0,0525031	184,379637668	6,71983097305
81,5	2,675461706	0,028083	0,0781441	154,295204585	8,03006161686
82	2,414649618	0,00488401	0,0708181	139,263429258	8,89680806079
82,5	1,827287969	0,00732601	0,0842491	105,401041078	11,7551021064
83	1,566475881	0,017094	0,0842491	90,3610222919	13,7116642616
83,5	1,044317254	0,003663	0,0647131	60,2448511716	20,5660728827
84	0,782970715	0,010989	0,0586081	45,1693177516	27,4301242896
84,5	0,261346539	0,00488401	0,0610501	15,0774110985	82,1759114947
85	-0,260812088	0,00732601	0,0708181	-15,0465781602	-82,3443035893
85,5	-0,522158627	0,00610501	0,0586081	-30,1236765205	-41,1304376861
86	-1,043782803	0,00610501	0,0512821	-60,214023032	-20,5766022201
86,5	-1,631144452	0,00610501	0,040293	-94,0903939366	-13,1681880388
87	-1,827287969	0,00610501	0,042735	-105,401041078	-11,7551021064
87,5	-2,414115167	0,00732601	0,0549451	-139,232623371	-8,89877652235
88	-2,675461706	0,01221	0,0586081	-154,295204585	-8,03006161686
88,5	-3,197620333	0,00854701	0,0659341	-184,379637668	-6,71983097305
89	-3,458432421	0,00854701	0,0561661	-199,400879276	-6,21361352315
89,5	-3,980591048	0,00854701	0,0793651	-229,461414892	-5,39960062821
90	-4,241403136	0,00732601	0,0500611	-244,469317706	-5,06812066082
90,5	-4,828764785	0,013431	0,0732601	-278,248828063	-4,45284894324
91	-5,024373851	0,010989	0,0720391	-289,49210376	-4,27990948253
91,5	-5,6117355	0,00610501	0,0781441	-323,231847249	-3,83316189462
92	-6,133894127	0,035409	0,0818071	-353,197730064	-3,50795006462
92,5	-6,395240666	0,00610501	0,0671551	-368,185147292	-3,36515475736
93	-6,916864842	0,00610501	0,0573871	-398,075471124	-3,11247512061
93,5	-7,439023469	0,00732601	0,0671551	-427,963374898	-2,89510755516
94	-7,700370008	0,00732601	0,0671551	-442,909430521	-2,79741164812
94,5	-8,287197206	0,00488401	0,043956	-476,435239035	-2,60056330533
95	-8,548543745	0,00488401	0,041514	-491,350255779	-2,52162278421
95,5	-9,135905394	0,020757	0,0537241	-524,833140553	-2,36075031141
96	-9,33151446	0,00732601	0,0500611	-535,97187738	-2,31168845287
96,5	-9,918876109	0,00610501	0,0512821	-569,380459084	-2,17604938883
97	-10,179688197	0,00854701	0,0647131	-584,196231433	-2,1208627056
97,5	-10,701846824	0,00488401	0,0537241	-613,821451101	-2,01850228235
98	-10,963193363	0,017094	0,0683761	-628,630232376	-1,97095197811
98,5	-11,484817539	0,00610501	0,0683761	-658,147817663	-1,88255581307
99	-12,072179188	0,00732601	0,045177	-691,31992717	-1,7922237611
99,5	-12,268322705	0,00732601	0,041514	-702,381410387	-1,76399884974
100	-12,855149903	0,00610501	0,047619	-735,425772375	-1,68473834687
100,5	-13,116496442	0,00488401	0,0561661	-750,117627375	-1,65174094673
101	-13,638655069	0,00732601	0,03663	-779,424247506	-1,58963491829
101,5	-14,160279245	0,00488401	0,042735	-808,636237559	-1,53220934513
102	-14,421625784	0,00610501	0,0647131	-823,247111987	-1,5050159083
102,5	-15,008987433	0,00610501	0,043956	-856,021264392	-1,44739395099
103	-15,204596499	0,00488401	0,0769231	-866,916242714	-1,42920381342
103,5	-15,791958148	0,00732601	0,0512821	-899,569713613	-1,3773251603
104	-16,052770236	0,00854701	0,0793651	-914,039056778	-1,35552194495
104,5	-16,574928863	0,020757	0,0732601	-942,950176543	-1,31396125779
105	-16,836275402	0,00610501	0,0671551	-957,391273918	-1,29414173051
105,5	-17,357899578	0,028083	0,0708181	-986,154552285	-1,25639535621
106	-17,619246117	0,0573871	0,0708181	-1000,53507618	-1,23833739516
106,5	-18,206607766	0,013431	0,0854701	-1032,77807542	-1,19967690009
107	-18,728231942	0,00610501	0,0769231	-1061,32155249	-1,16741245582
107,5	-18,989578481	0,02442	0,0830281	-1075,58960669	-1,15192634095
108	-19,511737108	0,00610501	0,0757021	-1104,02922018	-1,12225290541
108,5	-19,772549196	0,00732601	0,0830281	-1118,2002816	-1,10803048469
109	-20,294707823	0,00732601	0,0610501	-1146,50152001	-1,0806788987
109,5	-20,81686645	0,00610501	0,0525031	-1174,70753774	-1,05473061183
110	-21,077678538	0,00610501	0,0610501	-1188,75972133	-1,04226276999
110,5	-21,665040187	0,00610501	0,0610501	-1220,31528529	-1,015311383
111	-21,925852275	0,00610501	0,0683761	-1234,2863001	-1,00381896801
111,5	-22,448010902	0,00610501	0,0854701	-1262,17981103	-0,981635096024
112	-22,709357441	0,00610501	0,0781441	-1276,10162186	-0,970925809333
112,5	-23,230981617	0,00610501	0,0549451	-1303,80863642	-0,950292830861
113	-23,753140244	0,020757	0,0683761	-1331,43580839	-0,93057434102
113,5	-24,079689805	0,00610501	0,0610501	-1348,65733849	-0,918691475319
114	-24,601313981	0,030525	0,0818071	-1376,07557894	-0,900386591379
114,5	-24,86266052	0,00610501	0,0598291	-1389,77004632	-0,891514393537
115	-25,384819147	0,00488401	0,0647131	-1417,0440941	-0,874355290114
115,5	-25,645631235	0,00610501	0,0610501	-1430,6232275	-0,866056118891
116	-26,167789862	0,00610501	0,0610501	-1457,71995508	-0,849957494021
116,5	-26,755151511	0,00732601	0,0879121	-1488,05550583	-0,832630231294
117	-27,015963599	0,00854701	0,0671551	-1501,47575738	-0,825188148335
117,5	-27,538122226	0,020757	0,0818071	-1528,24998709	-0,810731235377
118	-27,798934314	0,010989	0,0622711	-1541,57600585	-0,803722940225
118,5	-28,321092941	0,00488401	0,0573871	-1568,15908186	-0,790098411784
119	-28,778048546	0,00488401	0,04884	-1591,31588862	-0,778600910644
119,5	-29,104063656	0,021978	0,0866911	-1607,77533748	-0,770630057022
120	-29,626222283	0,00610501	0,0744811	-1634,02876467	-0,758248585819
