Vernier Format 2
Bandlücke-Si_Lampenleistung.cmbl 07.09.2016 14:40:14 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

100,5	-14,4433601247	0,442002	0,029304	-411,983424858	-3,00740254399
101	-14,7047066637	0,407814	0,028083	-419,275201972	-2,9550996438
101,5	-15,2263308397	0,395604	0,018315	-433,802701453	-2,85613712375
102	-15,7484894667	0,357753	0,00732601	-448,309074968	-2,76371831217
102,5	-16,0098360057	0,365079	0,014652	-455,555779237	-2,71975476214
103	-16,5314601817	0,373626	0,00976801	-469,991061478	-2,63622034875
103,5	-17,0536188087	0,400488	0,017094	-484,402119249	-2,55779227787
104	-17,3801683697	0,368742	0,019536	-493,39419028	-2,51117671105
104,5	-17,9023269967	0,377289	0,00854701	-507,739250127	-2,4402289161
105	-18,1631390847	0,35409	0,02442	-514,888721022	-2,4063451954
105,5	-18,6852977117	0,385836	0,023199	-529,170103278	-2,34140211687
106	-18,9461097997	0,362637	0,031746	-536,287101078	-2,31032966765
106,5	-19,5334714487	0,360195	0,023199	-552,274012881	-2,2434515677
107	-20,0556300757	0,358974	0,00732601	-566,437537633	-2,18735503508
107,5	-20,3164421637	0,371184	0,025641	-573,494507266	-2,16043917475
108	-20,8386007907	0,357753	0,030525	-587,587050069	-2,10862373474
108,5	-21,0994128787	0,32967	0,021978	-594,607906878	-2,08372607506
109	-21,6215715057	0,339438	0,018315	-608,626836081	-2,03573014949
109,5	-22,2089331547	0,350427	0,025641	-624,335869387	-1,98450875683
110	-22,4045422207	0,316239	0,028083	-629,552966682	-1,96806315842
110,5	-22,9919038697	0,267399	0,017094	-645,174172546	-1,92041165428
111	-23,5140624967	0,251526	0,010989	-659,004389782	-1,88010887213
111,5	-23,7754090357	0,299145	0,014652	-665,906095249	-1,86062270467
112	-24,2970332117	0,316239	0,01221	-679,639713241	-1,82302472304
112,5	-24,5583797507	0,304029	0,032967	-686,499482781	-1,80480835176
113	-25,1457413997	0,326007	0,017094	-701,864090106	-1,76529903363
113,5	-25,4065534877	0,446886	0,010989	-708,663038988	-1,7483626658
114	-25,9287121147	0,59707	0,019536	-722,230600174	-1,71551856111
114,5	-26,5160737637	0,67033	0,018315	-737,4206281	-1,68018082596
115	-26,7768858517	0,703297	0,018315	-744,140857646	-1,66500735347
115,5	-27,2990444787	0,732601	0,025641	-757,548611333	-1,63553860632
