Vernier Format 2
Bandlücke-Si.cmbl 07.09.2016 11:43:13 ,
Latest
Time	Potential	Pyro	Sample	Wellenlänge	Energie
t	Pot	Pot	Pot	Lambda	E
s	°	V	V	nm	eV

134,5	-34,129506409	0,021978	0,0744811	-926,738099919	-1,33694729947
135	-34,585927563	0,00854701	0,0818071	-937,600317959	-1,32145859624
135,5	-34,912477124	0,01221	0,0927961	-945,335292394	-1,31064608501
136	-35,434635751	0,00488401	0,0903541	-957,639744609	-1,29380595049
136,5	-35,695447839	0,00610501	0,0891331	-963,755952282	-1,28559517279
137	-36,217606466	0,00488401	0,0866911	-975,940761916	-1,2695442678
137,5	-36,543621576	0,00610501	0,0781441	-983,507434675	-1,2597769537
138	-36,739765093	0,018315	0,0854701	-988,044516496	-1,25399208165
138,5	-37,327126742	0,00732601	0,0769231	-1001,56157141	-1,23706822962
139	-37,522735808	0,035409	0,0952381	-1006,03986313	-1,23156153689
139,5	-38,110097457	0,00610501	0,0659341	-1019,41629753	-1,21540140471
140	-38,305706523	0,00854701	0,0732601	-1023,84734115	-1,21014134647
140,5	-38,893068172	0,037851	0,0854701	-1037,08065711	-1,19469974828
141	-39,15388026	0,00610501	0,0842491	-1042,92191956	-1,18800839906
141,5	-39,741241909	0,00488401	0,0818071	-1055,99741107	-1,17329833105
142	-39,937385426	0,00610501	0,0989011	-1060,33919039	-1,16849401704
142,5	-40,524747075	0,00610501	0,0842491	-1073,26634394	-1,15441987629
143	-40,720356141	0,00488401	0,0842491	-1077,54650506	-1,14983436369
143,5	-41,30771779	0,00488401	0,0818071	-1090,32300699	-1,13636050239
144	-41,503326856	0,00488401	0,0695971	-1094,55259793	-1,13196935656
144,5	-42,090688505	0,030525	0,0879121	-1107,17606235	-1,11906321148
145	-42,351500593	0,00488401	0,0769231	-1112,74416077	-1,11346349294
145,5	-42,87365922	0,021978	0,0879121	-1123,82236285	-1,10248740455
146	-43,135005759	0,010989	0,0757021	-1129,33214142	-1,09710859592
146,5	-43,656629935	0,00488401	0,0683761	-1140,25879997	-1,08659542907
147	-43,917976474	0,010989	0,0891331	-1145,69784338	-1,08143696627
147,5	-44,505338123	0,035409	0,0866911	-1157,8346289	-1,07010100499
148	-44,700947189	0,018315	0,0940171	-1161,8495969	-1,06640308979
148,5	-45,026962299	0,00610501	0,0818071	-1168,5110939	-1,06032369437
149	-45,549120926	0,00732601	0,0732601	-1179,10149861	-1,05080012319
149,5	-45,940873509	0,00488401	0,0683761	-1186,98276313	-1,04382307686
150	-46,332091641	0,00488401	0,0781441	-1194,79789843	-1,0369954631
150,5	-46,789047246	0,00488401	0,0915751	-1203,8556766	-1,02919313675
151	-47,115596807	0,00854701	0,0879121	-1210,28166594	-1,02372863678
151,5	-47,441611917	0,00854701	0,0915751	-1216,65792151	-1,01836348418
152	-47,898567522	0,029304	0,0793651	-1225,5287862	-1,01099216433
152,5	-48,224582632	0,00610501	0,0708181	-1231,81009365	-1,00583686267
153	-48,746741259	0,00732601	0,0989011	-1241,78730719	-0,997755406927
153,5	-49,008087798	0,00610501	0,0927961	-1246,74234326	-0,993789941204
154	-49,529711974	0,00488401	0,0695971	-1256,55449366	-0,98602965988
154,5	-49,791058513	0,00732601	0,0976801	-1261,43151077	-0,982217416815
155	-50,31321714	0,021978	0,0964591	-1271,0968693	-0,974748683539
